"Type","URL_LENGTH","NUMBER_SPECIAL_CHARACTERS","TCP_CONVERSATION_EXCHANGE","DIST_REMOTE_TCP_PORT","REMOTE_IPS","APP_BYTES","SOURCE_APP_PACKETS","REMOTE_APP_PACKETS","SOURCE_APP_BYTES","REMOTE_APP_BYTES","APP_PACKETS","DNS_QUERY_TIMES","SOURCE_A","SOURCE_B","SOURCE_C","SOURCE_D","SOURCE_F","SOURCE_E","SOURCE_G","SOURCE_H","SOURCE_I","SOURCE_J","SOURCE_K","SOURCE_M","SOURCE_L","SOURCE_N","SOURCE_O","SOURCE_P","SOURCE_R","SOURCE_S"
"1","20.75124","30.103546666667","133.03073333333","1033.4169333333","0.10629505333333","0.08638578","0.042733046666667","0.043043926666667","0.19792693333333","0.07379514","0.491579","1537.5606666667","3194.292","52.473953333333","0.005218898","0.012006444666667","0.01426162","0.0098328753333333","0.018911866666667","0.003940404","24.857446666667","43.885893333333","160.36226666667","1489.6333333333","0.15297886666667","0.2009062","0.18898913333333","0.1292095","0.38186426666667","0.10948157333333"
"1","20.44036","23.173513333333","134.19653333333","1011.6553333333","0.12577686666667","0.16735706666667","0.12893748","0.08556972","0.2386004","0.078782173333333","0.6551796","1.2757738","4616.568","70.155253333333","0.0074753686666667","0.052603486666667","0.036152753333333","0.016606173333333","0.026010293333333","0.0053678613333333","26.450706666667","35.336693333333","176.813","1682.638","0.18082853333333","0.72655246666667","0.51359966666667","234.45533333333","0.4911904","0.13575093333333"
"1","24.83154","32.124266666667","171.50213333333","1454.6593333333","0.12616546666667","0.31839293333333","0.26748633333333","0.14481826666667","0.3104914","101.036","1.237691","4621.7493333333","14.33934","150.51773333333","0.0040660513333333","0.10747380666667","0.11515513333333","0.052979133333333","0.058082746666667","0.01663208","27.150186666667","38.78228","196.50206666667","1725.384","0.13432606666667","0.5055686","0.4713718","0.2288854","0.41139786666667","0.1325126"
"1","20.531033333333","31.023233333333","134.32606666667","1013.8574","0.10882095333333","0.1297924","0.12873022666667","0.06948168","0.23924806666667","0.069144893333333","0.52240793333333","1396.3693333333","3760.3526666667","47.383293333333","0.012654111333333","0.04049212","0.065427286666667","0.02580304","0.038613886666667","0.0038885906666667","21.813413333333","35.82892","145.07733333333","1135.3596666667","0.1465022","0.24922213333333","0.3007764","0.1449478","0.36385913333333","0.081437606666667"
"1","17.784926666667","29.287486666667","121.2432","749.09126666667","0.1465022","0.29701993333333","0.27564693333333","0.1039505","0.26800446666667","0.099507506666667","0.2747402","1514.2446666667","2669.682","24.883353333333","0.008327698","0.076890986666667","0.071256286666667","0.021088026666667","0.025401486666667","0.010483132666667","19.46886","41.46362","140.93226666667","903.75406666667","0.21385953333333","1.000645","0.89934993333333","0.2860096","0.46580186666667","0.1853622"
"1","18.834146666667","35.67348","125.29759333333","853.3656","0.14753846666667","0.20660566666667","0.21230513333333","0.095388346666667","0.29831526666667","0.09167074","0.47927333333333","1338.0793333333","3729.2646666667","42.1631","0.007262934","0.054922133333333","0.061411753333333","0.014119133333333","0.02405434","0.007080292","22.61652","48.095726666667","160.75086666667","1221.7584","0.21735693333333","0.85194073333333","0.9101012","0.22176106666667","0.5463716","0.1737042"
"1","19.015493333333","26.07506","122.71988","886.65566666667","0.12781054","93.264","0.0957899","0.06812158","0.20543986666667","0.07670964","0.61230406666667","1.6062133333333","4138.59","58.808133333333","0.007406716","0.015051773333333","0.02588076","0.014365246666667","0.0182642","0.00270077","24.702006666667","39.999893333333","159.84413333333","1474.0893333333","0.1896368","0.24235686666667","0.37746013333333","0.20841913333333","0.39235646666667","0.10642458666667"
"1","20.893726666667","26.787493333333","140.02553333333","1034.7122666667","151.554","0.2619164","0.2230564","0.13316026666667","0.28031013333333","0.09528472","0.73730373333333","1389.8926666667","4992.2146666667","70.18116","0.009101012","0.032396286666667","0.041295226666667","0.016800473333333","0.02187818","0.0053652706666667","27.150186666667","40.777093333333","177.2016","1703.3633333333","0.23173513333333","0.5483146","0.61968746666667","0.2685226","0.48005053333333","0.14792706666667"
"1","25.660553333333","28.691633333333","168.39333333333","1632.12","0.12734422","0.13303073333333","0.1915798","0.12303076","0.20492173333333","0.069883233333333","0.98212173333333","1317.354","7597.13","145.59546666667","0.0084118946666667","0.02452066","0.043924753333333","0.01970202","0.01756472","0.0025867806666667","35.388506666667","39.999893333333","241.96826666667","3106.2093333333","0.1958544","408.03","0.69585306666667","0.3093256","0.35854826666667","0.098639633333333"
"0","17.538813333333","18.600986666667","113.28985333333","733.54726666667","0.12667064666667","0.10529764666667","0.086321013333333","0.061929886666667","0.24417033333333","0.07468892","0.34961046666667","1.0214998666667","2665.796","30.518053333333","0.010961110666667","0.018911866666667","0.030919606666667","0.017033633333333","0.0256476","0.0029792666666667","19.572486666667","24.94812","129.14473333333","921.24106666667","186.528","0.2296626","309.58466666667","0.16683893333333","0.38562073333333","0.094028246666667"
"0","16.94296","20.349686666667","110.91939333333","673.57333333333","0.13924833333333","164.50733333333","0.059170826666667","0.040284866666667","0.25479206666667","0.088225153333333","0.23989573333333","0.96852073333333","1791.446","19.00254","0.0053069806666667","0.024585426666667","0.02199476","0.0084067133333333","0.021735693333333","0.0031411833333333","18.782333333333","26.54138","124.46858","816.70766666667","0.16994773333333","0.35958453333333","244.818","0.094339126666667","0.41243413333333","0.10599712666667"
"0","12310.848","16.113946666667","78.160413333333","354.7918","0.13264213333333","0.08409304","0.038290053333333","0.02689112","0.235103","0.089442766666667","0.35919593333333","1.2652816","2472.7913333333","20.336733333333","0.012442972","0.018549173333333","0.025712366666667","0.018406686666667","0.026256406666667","0.0038445493333333","13.25126","20.28492","84.36506","407.90046666667","0.17150213333333","0.14870426666667","0.11485720666667","0.080660406666667","317.35666666667","0.10068626"
"1","19.870413333333","18.471453333333","132.77166666667","912.4328","0.13898926666667","0.27655366666667","0.26904073333333","0.12637272","0.32655353333333","0.09108784","0.56839226666667","0.91916853333333","4383.408","58.17342","0.008794018","0.06901536","0.083497186666667","0.029170906666667","0.04756464","0.0056916946666667","23.406673333333","24.71496","162.0462","1270.5924666667","180.05133333333","0.77124146666667","0.81670766666667","0.30997326666667","0.60453206666667","0.12883385333333"
"1","27.409253333333","29.84448","177.71973333333","1818.648","0.12212402666667","0.13238306666667","0.14209806666667","0.11181317333333","0.22914446666667","0.068367693333333","0.89598206666667","1459.8406666667","5573.8193333333","121.74838","0.006124336","0.016308246666667","0.022214966666667","0.01344556","0.01402846","0.0025738273333333","37.784873333333","46.100913333333","243.52266666667","3387.2966666667","0.1814762","0.33678666666667","0.40867766666667","0.26023246666667","0.36554306666667","0.097486786666667"
"1","21.5673","27.694226666667","142.48666666667","1171.7585333333","0.14520686666667","0.18873006666667","0.19753833333333","0.11878206666667","0.258419","0.0819946","1.0450749333333","1.1680020666667","7066.0433333333","132.9012","0.007834176","0.024378173333333","0.035505086666667","0.014637266666667","0.019015493333333","0.0036282286666667","34.27452","40.88072","229.274","2869.1633333333","0.23380766666667","0.46347026666667","0.608159","0.27137233333333","0.46800393333333","0.12388568"
"1","22.202013333333","21.243466666667","150.25866666667","1182.2507333333","0.15362653333333","0.29481786666667","0.2887298","0.1814762","393.78133333333","0.09602306","1354.9186666667","1264.2453333333","9424.8453333333","144.30013333333","0.010400231333333","0.049209713333333","0.04834184","0.03104914","0.029896293333333","0.0096424613333333","28.821166666667","27.720133333333","197.4088","1892.482","0.200129","0.51152713333333","0.49909193333333","330.31","0.52668253333333","0.1371758"
"1","18.88596","27.888526666667","126.17842","835.23093333333","0.13652813333333","0.24196826666667","0.184585","0.11376912666667","0.29170906666667","0.08968888","0.32966233333333","1.2735717333333","2.7331533333333","27.266766666667","0.005766824","0.039572433333333","0.034727886666667","0.017512906666667","0.018834146666667","0.004806982","22.823773333333","43.01802","158.5488","1161.7844666667","0.19753833333333","0.86048993333333","0.71748513333333","0.34986953333333","0.55233013333333","0.165155"
"1","24.106153333333","26.2305","158.1602","1417.0946666667","0.12227946666667","0.13808253333333","193.00466666667","0.10014222","0.21981806666667","0.073821046666667","1.1047898","2395.0713333333","7295.3173333333","121.16548","0.013924833333333","0.035258973333333","0.065815886666667","0.02475382","0.029701993333333","0.0054624206666667","27.603553333333","35.310786666667","181.21713333333","1817.3526666667","0.1733156","0.27422206666667","0.44637186666667","193.00466666667","0.30323753333333","0.096126686666667"
"1","19.8186","32.733073333333","132.64213333333","948.70213333333","0.14015506666667","0.21981806666667","0.2180046","0.11335462","0.2494812","0.0847148","568.65133333333","1310.8773333333","4531.076","56.347","0.0067784793333333","0.03959834","0.04632112","0.01402846","0.022901493333333","0.003843254","26.256406666667","47.551686666667","193.39326666667","1643.778","0.2125642","791.44866666667","0.82059366666667","0.26217546666667","0.52163073333333","0.12792712"
"1","22.759006666667","19.494766666667","148.96333333333","1237.1728666667","0.12755147333333","0.14987006666667","0.12791416666667","0.10301786","0.22525846666667","0.079650046666667","0.7775886","1.0654116666667","6029.7766666667","79.144866666667","0.0072888406666667","0.03928746","0.044132006666667","0.017538813333333","0.024935166666667","0.0048471373333333","25.91962","25.284906666667","174.74046666667","1589.374","0.16256433333333","0.36424773333333","0.32240846666667","0.18860053333333","0.35699386666667","0.10257744666667"
"1","24.13206","32.52582","161.6576","1409.3226666667","0.13782346666667","0.2444294","0.3003878","0.16113946666667","0.28277126666667","0.080271806666667","1.0760334","1898.9586666667","7220.188","136.01","0.0080932426666667","0.043704546666667","0.06730552","0.01499996","0.02599734","0.00590672","29.986966666667","44.054286666667","207.901","2163.2066666667","0.1931342","0.5514234","0.79442793333333","0.2393776","0.4461128","0.12670950666667"
"1","15.336746666667","24.222733333333","100.94532666667","570.72386666667","0.14365246666667","0.19637253333333","0.1577716","0.067124173333333","0.2980562","0.10102304666667","0.62499833333333","1.3341933333333","4501.2833333333","53.108666666667","0.0071903953333333","0.04422268","0.054468766666667","0.01352328","0.029442926666667","0.007340654","21.787506666667","36.424773333333","154.6628","1151.1627333333","0.21204606666667","0.748055","0.90103386666667","0.20025853333333","0.6167082","0.18160573333333"
"1","22.046573333333","31.062093333333","146.1136","1164.8932666667","0.1550514","0.19378186666667","0.31308206666667","0.1558286","0.29119093333333","0.082668173333333","0.7783658","1810.876","5180.038","87.797693333333","0.010709816","0.039922173333333","0.065310706666667","0.014404106666667","0.027227906666667","0.0049922146666667","27.04656","41.567246666667","176.29486666667","1740.928","0.21165746666667","0.46100913333333","0.72383226666667","0.23924806666667","457.25266666667","0.10987017333333"
"1","24.961073333333","34.287473333333","165.67313333333","1505.1773333333","0.12177428666667","0.2226678","0.21463673333333","0.09835466","0.24002526666667","0.08110082","0.71994626666667","0.78523106666667","4569.936","88.302873333333","0.0064960966666667","0.04297916","0.045297806666667","0.012490899333333","0.019986993333333","0.0050466186666667","31.2823","40.0258","209.0668","2348.4393333333","0.1954658","853.62466666667","0.78898753333333","0.231217","0.4756464","0.14546593333333"
"1","20.893726666667","23.16056","138.60066666667","1045.5930666667","134.71466666667","0.20194246666667","0.17538813333333","0.10041424","0.2588076","0.084390966666667","432.64133333333","0.88821006666667","2827.7126666667","45.375526666667","0.00542097","0.03715016","0.03450768","0.011744787333333","0.022059526666667","0.0049442873333333","26.178686666667","35.310786666667","171.89073333333","1633.4153333333","0.1873052","0.75181146666667","0.6831588","0.24145013333333","553.10733333333","0.1597146"
"1","21.68388","27.966246666667","142.6162","1126.2923333333","0.12448153333333","0.17305653333333","0.17461093333333","0.07795316","0.2455952","0.073264053333333","0.59779633333333","1.1913180666667","3896.3626666667","58.536113333333","0.0074818453333333","0.03237038","0.047862566666667","0.015479233333333","0.036126846666667","0.0034520633333333","25.91962","37.590573333333","172.927","1591.9646666667","0.2024606","0.49676033333333","0.7006458","0.23484393333333","0.6299206","0.11182612666667"
"1","18.4585","28.13464","121.28206","819.946","0.12724059333333","0.1422276","0.17085446666667","0.07251276","0.24417033333333","0.079339166666667","370.46533333333","1319.9446666667","3441.7006666667","32.266753333333","0.0076139693333333","0.038795233333333","0.0623703","0.01503882","0.02626936","0.0052098306666667","20.582846666667","39.32632","150.51773333333","1035.7485333333","0.1873052","0.54896226666667","0.67175986666667","0.18743473333333","0.4651542","0.1313468"
"0","16.878193333333","23.86004","107.00748666667","678.4956","0.11635979333333","0.048782253333333","0.03318644","0.037862593333333","0.1900254","0.075945393333333","0.2382118","3033.6706666667","1.51554","18.34192","0.0056372906666667","0.006345838","0.017396326666667","0.01507768","0.034598353333333","0.0023018073333333","17.227933333333","29.546553333333","109.40385333333","707.12246666667","0.12566028666667","0.059831446666667","0.06260346","0.06493506","0.25738273333333","0.079909113333333"
"1","19.417046666667","32.6424","123.75614666667","905.17893333333","0.12159294","0.066463553333333","0.031062093333333","0.037551713333333","0.20271966666667","0.071295146666667","1572.5346666667","2834.1893333333","10462.407333333","137.30533333333","0.0089157793333333","0.014170946666667","0.02354916","0.02483154","0.010209817333333","0.0022720146666667","19.417046666667","32.6424","123.75614666667","905.17893333333","0.12159294","0.066463553333333","0.031062093333333","0.037551713333333","0.20271966666667","0.071295146666667"
"1","17.461093333333","26.96884","114.50746666667","724.3504","0.13160586666667","0.16256433333333","0.13769393333333","0.07045318","222.79733333333","0.083147446666667","275.906","0.76606013333333","2001.29","23.989573333333","0.006952054","0.029002513333333","0.039494713333333","0.016347106666667","0.01783674","0.0041282273333333","20.116526666667","33.704573333333","138.98926666667","959.0648","208.54866666667","0.54727833333333","651.55266666667","0.29248626666667","0.36360006666667","0.1387302"
"1","17.40928","27.953293333333","111.63182666667","729.27266666667","0.10572510666667","0.078121553333333","0.040284866666667","0.02630822","0.23108746666667","0.072370273333333","0.308937","1.070593","2036.264","26.593193333333","0.0042486933333333","0.014274573333333","0.018005133333333","0.0089131886666667","0.0178756","0.0016657986666667","20.63466","39.183833333333","132.77166666667","1020.5931333333","0.14170946666667","0.2646366","0.270077","0.14404106666667","0.3878228","0.09256452"
"1","14.1839","27.655366666667","93.134466666667","480.6982","0.1589374","0.1577716","0.1352328","0.073432446666667","0.24546566666667","0.0889894","0.30647586666667","1849.736","2360.0973333333","21.981806666667","0.010445568","0.02284968","0.0336139","0.013432606666667","0.017577673333333","0.0039378133333333","16.63208","45.77708","112.97897333333","665.80133333333","0.24727913333333","0.34948093333333","0.5211126","0.18445546666667","0.3839368","0.12442972"
"1","24.702006666667","32.13722","166.19126666667","1430.048","0.11762922","283.678","0.27292673333333","0.12902815333333","299.222","0.082162993333333","1.2708515333333","2158.0253333333","11.437793333333","135.88046666667","0.0084818426666667","0.13031053333333","0.12594526","0.034170893333333","0.069080126666667","0.0099041186666667","31.20458","42.966206666667","229.79213333333","2138.5953333333","0.16152806666667","0.96424613333333","0.9380804","0.3229266","604.92066666667","0.1344556"
"1","17.202026666667","26.26936","113.10850666667","706.21573333333","0.1348442","0.18600986666667","0.12755147333333","0.079766626666667","0.2556988","0.087849506666667","0.47979146666667","1.0685204666667","3143.774","40.582793333333","0.0065699306666667","0.027810806666667","0.028303033333333","0.012383386666667","0.02226678","0.0042966206666667","22.512893333333","36.269333333333","146.5022","1175.1264","198.186","0.48238213333333","0.47461013333333","0.19326373333333","0.48432513333333","0.13303073333333"
"1","17.05954","28.25122","110.64737333333","688.46966666667","0.12582868","0.1356214","0.10698158","0.068030906666667","0.2261652","0.08001274","0.2510356","0.7931326","1727.9746666667","18.76938","0.0043393666666667","0.017927413333333","0.01880824","0.0088769193333333","0.01441706","0.0022279733333333","21.02326","38.717513333333","136.65766666667","959.4534","0.1946886","0.50569813333333","0.48290026666667","0.20816006666667","0.4783666","0.12458516"
"1","24.157966666667","22.797866666667","160.23273333333","1393.7786666667","0.14235713333333","0.2183932","0.2556988","0.13069913333333","0.24702006666667","0.078354713333333","0.81463513333333","0.8591946","5560.866","92.694053333333","0.008152828","0.051735613333333","0.071942813333333","0.0219559","0.031450693333333","0.0045790033333333","29.559506666667","27.616506666667","195.0772","2029.7873333333","0.21748646666667","659.32466666667","0.95142233333333","0.30803026666667","0.49209713333333","0.11897636666667"
"0","10616.552","21.813413333333","66.981686666667","261.5278","111.39866666667","0.07698166","0.020569893333333","0.0076644873333333","0.22914446666667","0.084235526666667","0.2024606","1.2392454","1417.0946666667","10628.21","0.011616549333333","0.021321186666667","0.020569893333333","0.0076644873333333","0.03334188","0.0033445506666667","11611.368","28.44552","74.170786666667","313.72973333333","0.16800473333333","0.17577673333333","0.089118933333333","0.033212346666667","0.402201","0.095971246666667"
"1","17.05954","24.17092","111.37276","692.4852","0.1499996","0.15945553333333","0.15880786666667","0.095077466666667","0.27564693333333","0.08778474","0.3718902","1.1576394","2457.2473333333","31.411833333333","0.0084611173333333","0.030258986666667","0.037629433333333","0.0157383","0.02257766","0.0047188993333333","20.297873333333","36.204566666667","133.16026666667","983.67613333333","0.23134653333333","0.53963586666667","0.64844386666667","0.2704656","0.50518","0.1527198"
"0","15.608766666667","18.950726666667","101.08781333333","581.99326666667","0.13354886666667","0.11777170666667","0.085388373333333","0.035608713333333","0.21696833333333","0.078276993333333","0.34144986666667","0.94481613333333","2393.776","25.738273333333","0.0071087893333333","0.018484406666667","0.03007764","0.0073315866666667","0.01849736","0.0031372973333333","17.823786666667","26.8134","116.42456","754.6612","0.1935228","0.27927386666667","395.07666666667","0.084818426666667","0.35582806666667","0.10752562"
"0","17.474046666667","28.885933333333","112.57742","726.682","0.11336757333333","0.09971476","0.061541286666667","0.04383408","0.2343258","0.07406716","0.30284893333333","1752.586","2247.4033333333","26.165733333333","0.00577071","0.017901506666667","0.027137233333333","0.015336746666667","0.02125642","0.002533672","19.6243","41.217506666667","128.238","905.17893333333","0.15051773333333","0.22163153333333","0.29559506666667","0.16606173333333","0.3718902","0.089598206666667"
"0","15.23312","27.9792","96.787306666667","554.27313333333","0.11187794","0.064326253333333","0.021463673333333","0.014442966666667","0.19365233333333","0.076269226666667","0.5261644","1.5673533333333","3413.2033333333","36.87814","0.0075867673333333","0.012639862666667","0.015129493333333","0.0096437566666667","0.03116572","0.0022914446666667","16.813426666667","33.315973333333","107.48676","669.03966666667","0.14054366666667","0.11159296666667","0.07154126","0.048121633333333","0.3151546","0.085012726666667"
"0","17.668346666667","21.165746666667","112.96602","740.6716","0.099546366666667","0.078484246666667","0.02405434","0.022318593333333","0.1752586","0.077111193333333","0.2424864","1.1961108","1876.938","18.8471","0.0057992073333333","0.015246073333333","0.013976646666667","0.010305672","0.017163166666667","0.0033043953333333","19.00254","30.03878","124.45562666667","850.6454","0.1410618","0.20492173333333","136.01","0.11121732","0.3038852","0.1039505"
"0","15.46628","23.62688","98.069686666667","566.83786666667","0.10700748666667","0.061541286666667","0.025543973333333","0.017474046666667","0.24196826666667","0.079144866666667","0.29442926666667","0.81981646666667","1.9689066666667","22.629473333333","0.0093393533333333","0.010854893333333","0.01698182","10.362666666667","0.025854853333333","0.0034132033333333","16.968866666667","27.62946","108.38054","682.89973333333","0.14818613333333","0.11536238666667","0.11920952666667","0.081554186666667","0.36075033333333","0.095958293333333"
"1","23.600973333333","24.222733333333","155.8286","1338.0793333333","0.14870426666667","0.192357","0.22953306666667","137.30533333333","0.27098373333333","0.081735533333333","1.0799194","2063.466","6317.3406666667","127.99188666667","0.0050505046666667","0.03835482","0.03648954","0.011945564","0.034637213333333","0.0066398786666667","26.683866666667","31.256393333333","174.99953333333","1711.1353333333","165.80266666667","0.29753806666667","0.33976593333333","0.17163166666667","0.3913202","0.10345827333333"
"1","19.559533333333","28.52324","125.98412","923.3136","0.11730538666667","0.091722553333333","0.06804386","0.043186413333333","0.20932586666667","0.073626746666667","0.402201","1.0801784666667","2716.314","38.74342","0.0060556833333333","0.013341933333333","0.020764193333333","0.011945564","0.0141839","0.002110098","23.445533333333","41.049113333333","152.46073333333","1334.1933333333","0.1799218","0.26645006666667","0.3512944","198.186","0.34650166666667","0.10198159333333"
"0","14.92224","24.2875","94.999746666667","529.79133333333","0.12336754666667","0.070893593333333","0.03932632","0.029507693333333","248.704","0.07651534","0.4208538","1.2423542","2827.7126666667","30.401473333333","0.010787536","0.011297897333333","0.017474046666667","0.01123054","0.041683826666667","0.0030906653333333","16.63208","29.10614","105.97122","655.69773333333","0.16178713333333","0.11295306666667","0.11756445333333","0.081813253333333","0.4282372","0.091139653333333"
"1","24.883353333333","24.05434","162.56433333333","1492.224","0.1363986","0.16411873333333","0.1713726","0.11650228","0.2483154","0.07721482","0.942355","1545.3326666667","6265.5273333333","132.77166666667","0.0083652626666667","0.029870386666667","0.038147566666667","0.019922226666667","0.023989573333333","0.0033782293333333","33.860013333333","36.45068","220.3362","2778.49","0.21036213333333","0.45479153333333","0.5024598","0.2708542","0.4581594","0.10743494666667"
"1","19.054353333333","27.966246666667","123.7691","850.90446666667","0.1472794","0.176813","0.1674866","0.10521992666667","0.26256406666667","0.087538626666667","0.54740786666667","1.4896333333333","3542.7366666667","51.929913333333","0.0047396246666667","0.036981766666667","0.033315973333333","0.01647664","0.023536206666667","0.0053212293333333","23.147606666667","39.766733333333","149.87006666667","1276.551","0.1772016","555.698","0.46463606666667","0.23756413333333","0.47901426666667","0.14170946666667"
"0","16.9041","25.012886666667","107.00748666667","682.89973333333","0.10440386666667","0.04908018","0.00089637066666667","0.005397654","0.23562113333333","0.071256286666667","523.31466666667","1572.5346666667","3361.39","42.694186666667","0.009703342","0.011130799333333","0.00089637066666667","0.005397654","0.0283678","0.0038730466666667","18.432593333333","28.821166666667","116.89088","808.41753333333","0.13225353333333","0.080194086666667","0.00238989","0.014391153333333","0.3159318","0.081463513333333"
"0","11163.182666667","15.27198","70.388413333333","290.80233333333","0.12632090666667","0.068289973333333","0.02669682","0.010102304666667","0.2180046","0.093095606666667","0.20194246666667","0.7507752","1354.9186666667","10779.764","0.01309582","0.013665766666667","0.025660553333333","0.007437804","0.027072466666667","0.0036113893333333","12314.734","19.948133333333","77.590466666667","356.08713333333","0.22448126666667","0.1604918","0.15129493333333","0.05724078","417.09733333333","0.11691678666667"
"0","13.17354","19.27456","83.613766666667","404.01446666667","0.1468908","0.10441682","0.014041413333333","0.0167098","0.35530993333333","0.0901552","0.66813293333333","1866.5753333333","4290.144","44.84444","0.0097331346666667","0.014235713333333","0.00992873","0.010612666","0.054183793333333","0.0077111193333333","14.274573333333","22.603566666667","90.491986666667","477.45986666667","0.165155","0.12779758666667","0.028082826666667","0.033406646666667","0.46075006666667","0.10388573333333"
"0","11137.276","27.176093333333","70.80292","287.30493333333","0.16100993333333","0.11610072666667","0.03886","0.011993491333333","0.23678693333333","0.087525673333333","0.4639884","2677.454","3229.266","23.82118","0.015453326666667","0.04095844","0.03886","0.011993491333333","0.04348434","0.003948176","12389.863333333","35.025813333333","80.388386666667","354.7918","0.21230513333333","0.2199476","0.11659295333333","0.03598436","0.38497306666667","0.099896106666667"
